path,valence
../mel_spectrograms\spectrogram_6485.npy,2.75
../mel_spectrograms\spectrogram_6486.npy,3.0
../mel_spectrograms\spectrogram_6487.npy,3.5
../mel_spectrograms\spectrogram_6488.npy,3.0
../mel_spectrograms\spectrogram_6489.npy,3.0
../mel_spectrograms\spectrogram_6490.npy,3.0
../mel_spectrograms\spectrogram_6491.npy,4.0
../mel_spectrograms\spectrogram_6492.npy,4.75
../mel_spectrograms\spectrogram_6493.npy,2.25
../mel_spectrograms\spectrogram_6494.npy,4.5
../mel_spectrograms\spectrogram_6495.npy,4.0
../mel_spectrograms\spectrogram_6496.npy,3.0
../mel_spectrograms\spectrogram_6497.npy,2.0
../mel_spectrograms\spectrogram_6498.npy,3.75
../mel_spectrograms\spectrogram_6499.npy,4.5
../mel_spectrograms\spectrogram_6500.npy,3.5
../mel_spectrograms\spectrogram_6501.npy,3.25
../mel_spectrograms\spectrogram_6502.npy,3.0
../mel_spectrograms\spectrogram_6503.npy,2.25
../mel_spectrograms\spectrogram_6504.npy,1.75
../mel_spectrograms\spectrogram_6505.npy,2.0
../mel_spectrograms\spectrogram_6506.npy,4.0
../mel_spectrograms\spectrogram_6507.npy,4.0
../mel_spectrograms\spectrogram_6508.npy,1.75
../mel_spectrograms\spectrogram_6509.npy,2.5
../mel_spectrograms\spectrogram_6510.npy,1.5
../mel_spectrograms\spectrogram_6511.npy,1.75
../mel_spectrograms\spectrogram_6512.npy,2.75
../mel_spectrograms\spectrogram_6513.npy,2.5
../mel_spectrograms\spectrogram_6514.npy,3.5
../mel_spectrograms\spectrogram_6515.npy,4.25
../mel_spectrograms\spectrogram_6516.npy,3.0
../mel_spectrograms\spectrogram_6517.npy,3.25
../mel_spectrograms\spectrogram_6518.npy,3.25
../mel_spectrograms\spectrogram_6519.npy,3.0
../mel_spectrograms\spectrogram_6520.npy,3.0
../mel_spectrograms\spectrogram_6521.npy,4.0
../mel_spectrograms\spectrogram_6522.npy,3.0
../mel_spectrograms\spectrogram_6523.npy,4.25
../mel_spectrograms\spectrogram_6524.npy,3.25
../mel_spectrograms\spectrogram_6525.npy,3.25
../mel_spectrograms\spectrogram_6526.npy,1.75
../mel_spectrograms\spectrogram_6527.npy,2.25
../mel_spectrograms\spectrogram_6528.npy,4.0
../mel_spectrograms\spectrogram_6529.npy,4.25
../mel_spectrograms\spectrogram_6530.npy,3.75
../mel_spectrograms\spectrogram_6531.npy,4.5
../mel_spectrograms\spectrogram_6532.npy,2.5
../mel_spectrograms\spectrogram_6533.npy,3.25
../mel_spectrograms\spectrogram_6534.npy,2.75
../mel_spectrograms\spectrogram_6535.npy,3.25
../mel_spectrograms\spectrogram_6536.npy,2.25
../mel_spectrograms\spectrogram_6537.npy,2.0
../mel_spectrograms\spectrogram_6538.npy,3.75
../mel_spectrograms\spectrogram_6539.npy,2.25
../mel_spectrograms\spectrogram_6540.npy,3.0
../mel_spectrograms\spectrogram_6541.npy,2.5
../mel_spectrograms\spectrogram_6542.npy,1.25
../mel_spectrograms\spectrogram_6543.npy,2.25
../mel_spectrograms\spectrogram_6544.npy,2.75
../mel_spectrograms\spectrogram_6545.npy,3.5
../mel_spectrograms\spectrogram_6546.npy,4.0
../mel_spectrograms\spectrogram_6547.npy,1.75
../mel_spectrograms\spectrogram_6548.npy,2.75
../mel_spectrograms\spectrogram_6549.npy,2.5
../mel_spectrograms\spectrogram_6550.npy,2.75
../mel_spectrograms\spectrogram_6551.npy,2.75
../mel_spectrograms\spectrogram_6552.npy,3.75
../mel_spectrograms\spectrogram_6553.npy,2.5
../mel_spectrograms\spectrogram_6554.npy,3.75
../mel_spectrograms\spectrogram_6555.npy,3.0
../mel_spectrograms\spectrogram_6556.npy,4.0
../mel_spectrograms\spectrogram_6557.npy,3.5
../mel_spectrograms\spectrogram_6558.npy,2.75
../mel_spectrograms\spectrogram_6559.npy,2.75
../mel_spectrograms\spectrogram_6560.npy,3.0
../mel_spectrograms\spectrogram_6561.npy,3.5
../mel_spectrograms\spectrogram_6562.npy,3.75
../mel_spectrograms\spectrogram_6563.npy,2.25
../mel_spectrograms\spectrogram_6564.npy,3.25
../mel_spectrograms\spectrogram_6565.npy,3.0
../mel_spectrograms\spectrogram_6566.npy,2.25
../mel_spectrograms\spectrogram_6567.npy,2.75
../mel_spectrograms\spectrogram_6568.npy,2.5
../mel_spectrograms\spectrogram_6569.npy,2.25
../mel_spectrograms\spectrogram_6570.npy,3.75
../mel_spectrograms\spectrogram_6571.npy,3.0
../mel_spectrograms\spectrogram_6572.npy,2.25
../mel_spectrograms\spectrogram_6573.npy,4.0
../mel_spectrograms\spectrogram_6574.npy,2.75
../mel_spectrograms\spectrogram_6575.npy,2.25
../mel_spectrograms\spectrogram_6576.npy,4.5
../mel_spectrograms\spectrogram_6577.npy,2.75
../mel_spectrograms\spectrogram_6578.npy,3.5
../mel_spectrograms\spectrogram_6579.npy,4.75
../mel_spectrograms\spectrogram_6580.npy,3.5
../mel_spectrograms\spectrogram_6581.npy,2.25
../mel_spectrograms\spectrogram_6582.npy,2.75
../mel_spectrograms\spectrogram_6583.npy,2.25
../mel_spectrograms\spectrogram_6584.npy,3.75
../mel_spectrograms\spectrogram_6585.npy,1.5
../mel_spectrograms\spectrogram_6586.npy,3.75
../mel_spectrograms\spectrogram_6587.npy,2.75
../mel_spectrograms\spectrogram_6588.npy,4.0
../mel_spectrograms\spectrogram_6589.npy,3.5
../mel_spectrograms\spectrogram_6590.npy,2.25
../mel_spectrograms\spectrogram_6591.npy,2.75
../mel_spectrograms\spectrogram_6592.npy,2.75
../mel_spectrograms\spectrogram_6593.npy,2.75
../mel_spectrograms\spectrogram_6594.npy,2.75
../mel_spectrograms\spectrogram_6595.npy,4.25
../mel_spectrograms\spectrogram_6596.npy,2.75
../mel_spectrograms\spectrogram_6597.npy,3.75
../mel_spectrograms\spectrogram_6598.npy,3.25
../mel_spectrograms\spectrogram_6599.npy,3.25
../mel_spectrograms\spectrogram_6600.npy,3.0
../mel_spectrograms\spectrogram_6601.npy,3.0
../mel_spectrograms\spectrogram_6602.npy,3.5
../mel_spectrograms\spectrogram_6603.npy,1.75
../mel_spectrograms\spectrogram_6604.npy,1.5
../mel_spectrograms\spectrogram_6605.npy,3.25
../mel_spectrograms\spectrogram_6606.npy,2.5
../mel_spectrograms\spectrogram_6607.npy,3.25
../mel_spectrograms\spectrogram_6608.npy,2.0
../mel_spectrograms\spectrogram_6609.npy,2.5
../mel_spectrograms\spectrogram_6610.npy,3.5
../mel_spectrograms\spectrogram_6611.npy,3.75
../mel_spectrograms\spectrogram_6612.npy,3.75
../mel_spectrograms\spectrogram_6613.npy,3.0
../mel_spectrograms\spectrogram_6614.npy,3.5
../mel_spectrograms\spectrogram_6615.npy,2.25
../mel_spectrograms\spectrogram_6616.npy,2.0
../mel_spectrograms\spectrogram_6617.npy,2.5
../mel_spectrograms\spectrogram_6618.npy,2.0
../mel_spectrograms\spectrogram_6619.npy,3.25
../mel_spectrograms\spectrogram_6620.npy,2.5
../mel_spectrograms\spectrogram_6621.npy,4.25
../mel_spectrograms\spectrogram_6622.npy,1.75
../mel_spectrograms\spectrogram_6623.npy,3.5
../mel_spectrograms\spectrogram_6624.npy,3.25
../mel_spectrograms\spectrogram_6625.npy,3.25
../mel_spectrograms\spectrogram_6626.npy,3.5
../mel_spectrograms\spectrogram_6627.npy,2.75
../mel_spectrograms\spectrogram_6628.npy,2.75
../mel_spectrograms\spectrogram_6629.npy,2.75
../mel_spectrograms\spectrogram_6630.npy,3.0
../mel_spectrograms\spectrogram_6631.npy,2.75
../mel_spectrograms\spectrogram_6632.npy,2.0
../mel_spectrograms\spectrogram_6633.npy,2.75
../mel_spectrograms\spectrogram_6634.npy,1.75
../mel_spectrograms\spectrogram_6635.npy,3.75
../mel_spectrograms\spectrogram_6636.npy,2.0
../mel_spectrograms\spectrogram_6637.npy,3.5
../mel_spectrograms\spectrogram_6638.npy,3.0
../mel_spectrograms\spectrogram_6639.npy,4.0
../mel_spectrograms\spectrogram_6640.npy,3.75
../mel_spectrograms\spectrogram_6641.npy,3.75
../mel_spectrograms\spectrogram_6642.npy,4.75
../mel_spectrograms\spectrogram_6643.npy,4.5
../mel_spectrograms\spectrogram_6644.npy,3.25
../mel_spectrograms\spectrogram_6645.npy,4.25
../mel_spectrograms\spectrogram_6646.npy,3.0
../mel_spectrograms\spectrogram_6647.npy,3.25
../mel_spectrograms\spectrogram_6648.npy,3.0
../mel_spectrograms\spectrogram_6649.npy,2.75
../mel_spectrograms\spectrogram_6650.npy,2.5
../mel_spectrograms\spectrogram_6651.npy,1.75
../mel_spectrograms\spectrogram_6652.npy,2.0
../mel_spectrograms\spectrogram_6653.npy,2.5
../mel_spectrograms\spectrogram_6654.npy,2.5
../mel_spectrograms\spectrogram_6655.npy,3.25
../mel_spectrograms\spectrogram_6656.npy,2.25
../mel_spectrograms\spectrogram_6657.npy,3.5
../mel_spectrograms\spectrogram_6658.npy,4.25
../mel_spectrograms\spectrogram_6659.npy,4.5
../mel_spectrograms\spectrogram_6660.npy,3.5
../mel_spectrograms\spectrogram_6661.npy,3.25
../mel_spectrograms\spectrogram_6662.npy,2.5
../mel_spectrograms\spectrogram_6663.npy,3.0
../mel_spectrograms\spectrogram_6664.npy,4.0
../mel_spectrograms\spectrogram_6665.npy,2.25
../mel_spectrograms\spectrogram_6666.npy,4.0
../mel_spectrograms\spectrogram_6667.npy,2.75
../mel_spectrograms\spectrogram_6668.npy,3.75
../mel_spectrograms\spectrogram_6669.npy,3.5
../mel_spectrograms\spectrogram_6670.npy,2.75
../mel_spectrograms\spectrogram_6671.npy,2.0
../mel_spectrograms\spectrogram_6672.npy,3.25
../mel_spectrograms\spectrogram_6673.npy,3.0
../mel_spectrograms\spectrogram_6674.npy,3.75
../mel_spectrograms\spectrogram_6675.npy,3.5
../mel_spectrograms\spectrogram_6676.npy,2.25
../mel_spectrograms\spectrogram_6677.npy,4.0
../mel_spectrograms\spectrogram_6678.npy,3.25
../mel_spectrograms\spectrogram_6679.npy,3.5
../mel_spectrograms\spectrogram_6680.npy,2.5
../mel_spectrograms\spectrogram_6681.npy,3.75
../mel_spectrograms\spectrogram_6682.npy,3.5
../mel_spectrograms\spectrogram_6683.npy,3.25
../mel_spectrograms\spectrogram_6684.npy,3.25
../mel_spectrograms\spectrogram_6685.npy,3.25
../mel_spectrograms\spectrogram_6686.npy,2.5
../mel_spectrograms\spectrogram_6687.npy,2.25
../mel_spectrograms\spectrogram_6688.npy,2.5
../mel_spectrograms\spectrogram_6689.npy,3.5
../mel_spectrograms\spectrogram_6690.npy,2.75
../mel_spectrograms\spectrogram_6691.npy,3.75
../mel_spectrograms\spectrogram_6692.npy,3.0
../mel_spectrograms\spectrogram_6693.npy,2.5
../mel_spectrograms\spectrogram_6694.npy,2.75
../mel_spectrograms\spectrogram_6695.npy,3.5
../mel_spectrograms\spectrogram_6696.npy,4.0
../mel_spectrograms\spectrogram_6697.npy,3.25
../mel_spectrograms\spectrogram_6698.npy,3.25
../mel_spectrograms\spectrogram_6699.npy,2.0
../mel_spectrograms\spectrogram_6700.npy,3.0
../mel_spectrograms\spectrogram_6701.npy,3.5
../mel_spectrograms\spectrogram_6702.npy,4.0
../mel_spectrograms\spectrogram_6703.npy,4.25
../mel_spectrograms\spectrogram_6704.npy,2.5
../mel_spectrograms\spectrogram_6705.npy,3.0
../mel_spectrograms\spectrogram_6706.npy,3.5
../mel_spectrograms\spectrogram_6707.npy,3.0
../mel_spectrograms\spectrogram_6708.npy,3.5
../mel_spectrograms\spectrogram_6709.npy,3.25
../mel_spectrograms\spectrogram_6710.npy,2.25
../mel_spectrograms\spectrogram_6711.npy,4.0
../mel_spectrograms\spectrogram_6712.npy,3.25
../mel_spectrograms\spectrogram_6713.npy,3.25
../mel_spectrograms\spectrogram_6714.npy,3.0
../mel_spectrograms\spectrogram_6715.npy,4.25
../mel_spectrograms\spectrogram_6716.npy,3.5
../mel_spectrograms\spectrogram_6717.npy,2.5
../mel_spectrograms\spectrogram_6718.npy,1.25
../mel_spectrograms\spectrogram_6719.npy,4.0
../mel_spectrograms\spectrogram_6720.npy,3.25
../mel_spectrograms\spectrogram_6721.npy,3.25
../mel_spectrograms\spectrogram_6722.npy,3.25
../mel_spectrograms\spectrogram_6723.npy,4.0
../mel_spectrograms\spectrogram_6724.npy,3.25
../mel_spectrograms\spectrogram_6725.npy,3.75
../mel_spectrograms\spectrogram_6726.npy,3.5
../mel_spectrograms\spectrogram_6727.npy,4.0
../mel_spectrograms\spectrogram_6728.npy,3.25
../mel_spectrograms\spectrogram_6729.npy,3.75
../mel_spectrograms\spectrogram_6730.npy,2.5
../mel_spectrograms\spectrogram_6731.npy,4.25
../mel_spectrograms\spectrogram_6732.npy,3.5
../mel_spectrograms\spectrogram_6733.npy,3.25
../mel_spectrograms\spectrogram_6734.npy,2.5
../mel_spectrograms\spectrogram_6735.npy,3.0
../mel_spectrograms\spectrogram_6736.npy,3.5
../mel_spectrograms\spectrogram_6737.npy,3.0
../mel_spectrograms\spectrogram_6738.npy,4.0
../mel_spectrograms\spectrogram_6739.npy,4.5
../mel_spectrograms\spectrogram_6740.npy,4.25
../mel_spectrograms\spectrogram_6741.npy,3.0
../mel_spectrograms\spectrogram_6742.npy,2.25
../mel_spectrograms\spectrogram_6743.npy,4.25
../mel_spectrograms\spectrogram_6744.npy,2.25
../mel_spectrograms\spectrogram_6745.npy,4.25
../mel_spectrograms\spectrogram_6746.npy,3.0
../mel_spectrograms\spectrogram_6747.npy,4.75
../mel_spectrograms\spectrogram_6748.npy,2.25
../mel_spectrograms\spectrogram_6749.npy,3.5
../mel_spectrograms\spectrogram_6750.npy,2.5
../mel_spectrograms\spectrogram_6751.npy,2.75
../mel_spectrograms\spectrogram_6752.npy,3.5
../mel_spectrograms\spectrogram_6753.npy,2.25
../mel_spectrograms\spectrogram_6754.npy,2.5
../mel_spectrograms\spectrogram_6755.npy,3.5
../mel_spectrograms\spectrogram_6756.npy,1.75
../mel_spectrograms\spectrogram_6757.npy,3.5
../mel_spectrograms\spectrogram_6758.npy,2.75
../mel_spectrograms\spectrogram_6759.npy,3.75
../mel_spectrograms\spectrogram_6760.npy,3.75
../mel_spectrograms\spectrogram_6761.npy,4.25
../mel_spectrograms\spectrogram_6762.npy,2.75
../mel_spectrograms\spectrogram_6763.npy,3.0
../mel_spectrograms\spectrogram_6764.npy,2.75
../mel_spectrograms\spectrogram_6765.npy,3.5
../mel_spectrograms\spectrogram_6766.npy,2.0
../mel_spectrograms\spectrogram_6767.npy,2.5
../mel_spectrograms\spectrogram_6768.npy,3.5
../mel_spectrograms\spectrogram_6769.npy,3.75
../mel_spectrograms\spectrogram_6770.npy,2.25
../mel_spectrograms\spectrogram_6771.npy,4.25
../mel_spectrograms\spectrogram_6772.npy,2.5
../mel_spectrograms\spectrogram_6773.npy,4.0
../mel_spectrograms\spectrogram_6774.npy,3.5
../mel_spectrograms\spectrogram_6775.npy,4.25
../mel_spectrograms\spectrogram_6776.npy,3.75
../mel_spectrograms\spectrogram_6777.npy,2.5
../mel_spectrograms\spectrogram_6778.npy,2.75
../mel_spectrograms\spectrogram_6779.npy,3.25
../mel_spectrograms\spectrogram_6780.npy,3.25
../mel_spectrograms\spectrogram_6781.npy,3.0
../mel_spectrograms\spectrogram_6782.npy,3.25
../mel_spectrograms\spectrogram_6783.npy,3.25
../mel_spectrograms\spectrogram_6784.npy,2.75
../mel_spectrograms\spectrogram_6785.npy,3.5
../mel_spectrograms\spectrogram_6786.npy,3.5
../mel_spectrograms\spectrogram_6787.npy,2.75
../mel_spectrograms\spectrogram_6788.npy,3.0
../mel_spectrograms\spectrogram_6789.npy,3.5
../mel_spectrograms\spectrogram_6790.npy,2.0
../mel_spectrograms\spectrogram_6791.npy,3.0
../mel_spectrograms\spectrogram_6792.npy,2.5
../mel_spectrograms\spectrogram_6793.npy,3.75
../mel_spectrograms\spectrogram_6794.npy,4.25
../mel_spectrograms\spectrogram_6795.npy,4.0
../mel_spectrograms\spectrogram_6796.npy,3.25
../mel_spectrograms\spectrogram_6797.npy,3.25
../mel_spectrograms\spectrogram_6798.npy,4.0
../mel_spectrograms\spectrogram_6799.npy,4.0
../mel_spectrograms\spectrogram_6800.npy,2.0
../mel_spectrograms\spectrogram_6801.npy,2.5
../mel_spectrograms\spectrogram_6802.npy,2.0
../mel_spectrograms\spectrogram_6803.npy,2.5
../mel_spectrograms\spectrogram_6804.npy,3.5
../mel_spectrograms\spectrogram_6805.npy,4.0
../mel_spectrograms\spectrogram_6806.npy,3.5
../mel_spectrograms\spectrogram_6807.npy,2.75
../mel_spectrograms\spectrogram_6808.npy,2.0
../mel_spectrograms\spectrogram_6809.npy,2.5
../mel_spectrograms\spectrogram_6810.npy,2.25
../mel_spectrograms\spectrogram_6811.npy,4.25
../mel_spectrograms\spectrogram_6812.npy,3.0
../mel_spectrograms\spectrogram_6813.npy,3.0
../mel_spectrograms\spectrogram_6814.npy,4.25
../mel_spectrograms\spectrogram_6815.npy,3.0
../mel_spectrograms\spectrogram_6816.npy,3.5
../mel_spectrograms\spectrogram_6817.npy,3.75
../mel_spectrograms\spectrogram_6818.npy,2.5
../mel_spectrograms\spectrogram_6819.npy,2.75
../mel_spectrograms\spectrogram_6820.npy,3.0
../mel_spectrograms\spectrogram_6821.npy,3.75
../mel_spectrograms\spectrogram_6822.npy,2.25
../mel_spectrograms\spectrogram_6823.npy,3.0
../mel_spectrograms\spectrogram_6824.npy,3.5
../mel_spectrograms\spectrogram_6825.npy,3.75
../mel_spectrograms\spectrogram_6826.npy,1.25
../mel_spectrograms\spectrogram_6827.npy,4.25
../mel_spectrograms\spectrogram_6828.npy,2.75
../mel_spectrograms\spectrogram_6829.npy,3.25
../mel_spectrograms\spectrogram_6830.npy,3.25
../mel_spectrograms\spectrogram_6831.npy,3.75
../mel_spectrograms\spectrogram_6832.npy,3.5
../mel_spectrograms\spectrogram_6833.npy,4.25
../mel_spectrograms\spectrogram_6834.npy,4.25
../mel_spectrograms\spectrogram_6835.npy,2.5
../mel_spectrograms\spectrogram_6836.npy,2.5
../mel_spectrograms\spectrogram_6837.npy,3.25
../mel_spectrograms\spectrogram_6838.npy,4.0
../mel_spectrograms\spectrogram_6839.npy,4.0
../mel_spectrograms\spectrogram_6840.npy,2.75
../mel_spectrograms\spectrogram_6841.npy,2.0
../mel_spectrograms\spectrogram_6842.npy,2.0
../mel_spectrograms\spectrogram_6843.npy,3.0
../mel_spectrograms\spectrogram_6844.npy,3.25
../mel_spectrograms\spectrogram_6845.npy,2.5
../mel_spectrograms\spectrogram_6846.npy,2.5
../mel_spectrograms\spectrogram_6847.npy,3.5
../mel_spectrograms\spectrogram_6848.npy,2.0
../mel_spectrograms\spectrogram_6849.npy,2.0
../mel_spectrograms\spectrogram_6850.npy,4.25
../mel_spectrograms\spectrogram_6851.npy,2.5
../mel_spectrograms\spectrogram_6852.npy,2.5
../mel_spectrograms\spectrogram_6853.npy,3.0
../mel_spectrograms\spectrogram_6854.npy,4.0
../mel_spectrograms\spectrogram_6855.npy,3.75
../mel_spectrograms\spectrogram_6856.npy,4.0
../mel_spectrograms\spectrogram_6857.npy,3.5
../mel_spectrograms\spectrogram_6858.npy,3.75
../mel_spectrograms\spectrogram_6859.npy,4.0
../mel_spectrograms\spectrogram_6860.npy,4.25
../mel_spectrograms\spectrogram_6861.npy,3.75
../mel_spectrograms\spectrogram_6862.npy,3.5
../mel_spectrograms\spectrogram_6863.npy,3.5
../mel_spectrograms\spectrogram_6864.npy,1.75
../mel_spectrograms\spectrogram_6865.npy,4.25
../mel_spectrograms\spectrogram_6866.npy,4.75
../mel_spectrograms\spectrogram_6867.npy,4.5
../mel_spectrograms\spectrogram_6868.npy,2.25
../mel_spectrograms\spectrogram_6869.npy,4.0
../mel_spectrograms\spectrogram_6870.npy,4.25
../mel_spectrograms\spectrogram_6871.npy,3.25
../mel_spectrograms\spectrogram_6872.npy,3.0
../mel_spectrograms\spectrogram_6873.npy,3.5
../mel_spectrograms\spectrogram_6874.npy,3.25
../mel_spectrograms\spectrogram_6875.npy,3.5
../mel_spectrograms\spectrogram_6876.npy,2.75
../mel_spectrograms\spectrogram_6877.npy,4.0
../mel_spectrograms\spectrogram_6878.npy,4.25
../mel_spectrograms\spectrogram_6879.npy,2.75
../mel_spectrograms\spectrogram_6880.npy,4.5
../mel_spectrograms\spectrogram_6881.npy,3.25
../mel_spectrograms\spectrogram_6882.npy,2.0
../mel_spectrograms\spectrogram_6883.npy,3.25
../mel_spectrograms\spectrogram_6884.npy,2.5
../mel_spectrograms\spectrogram_6885.npy,4.0
../mel_spectrograms\spectrogram_6886.npy,4.0
../mel_spectrograms\spectrogram_6887.npy,3.5
../mel_spectrograms\spectrogram_6888.npy,3.25
../mel_spectrograms\spectrogram_6889.npy,4.0
../mel_spectrograms\spectrogram_6890.npy,3.0
../mel_spectrograms\spectrogram_6891.npy,3.75
../mel_spectrograms\spectrogram_6892.npy,3.5
../mel_spectrograms\spectrogram_6893.npy,3.0
../mel_spectrograms\spectrogram_6894.npy,4.75
../mel_spectrograms\spectrogram_6895.npy,4.25
../mel_spectrograms\spectrogram_6896.npy,2.5
../mel_spectrograms\spectrogram_6897.npy,2.5
../mel_spectrograms\spectrogram_6898.npy,2.75
../mel_spectrograms\spectrogram_6899.npy,2.5
../mel_spectrograms\spectrogram_6900.npy,3.25
../mel_spectrograms\spectrogram_6901.npy,3.25
../mel_spectrograms\spectrogram_6902.npy,2.75
../mel_spectrograms\spectrogram_6903.npy,4.0
../mel_spectrograms\spectrogram_6904.npy,4.0
../mel_spectrograms\spectrogram_6905.npy,4.0
../mel_spectrograms\spectrogram_6906.npy,3.0
../mel_spectrograms\spectrogram_6907.npy,1.75
../mel_spectrograms\spectrogram_6908.npy,3.5
../mel_spectrograms\spectrogram_6909.npy,2.5
../mel_spectrograms\spectrogram_6910.npy,4.25
../mel_spectrograms\spectrogram_6911.npy,2.75
../mel_spectrograms\spectrogram_6912.npy,4.25
../mel_spectrograms\spectrogram_6913.npy,3.5
../mel_spectrograms\spectrogram_6914.npy,2.25
../mel_spectrograms\spectrogram_6915.npy,4.25
../mel_spectrograms\spectrogram_6916.npy,3.5
../mel_spectrograms\spectrogram_6917.npy,4.0
../mel_spectrograms\spectrogram_6918.npy,3.75
../mel_spectrograms\spectrogram_6919.npy,3.25
../mel_spectrograms\spectrogram_6920.npy,3.0
../mel_spectrograms\spectrogram_6921.npy,2.0
../mel_spectrograms\spectrogram_6922.npy,2.5
../mel_spectrograms\spectrogram_6923.npy,4.25
../mel_spectrograms\spectrogram_6924.npy,3.75
../mel_spectrograms\spectrogram_6925.npy,1.0
../mel_spectrograms\spectrogram_6926.npy,3.75
../mel_spectrograms\spectrogram_6927.npy,1.25
../mel_spectrograms\spectrogram_6928.npy,4.5
../mel_spectrograms\spectrogram_6929.npy,3.75
../mel_spectrograms\spectrogram_6930.npy,3.5
../mel_spectrograms\spectrogram_6931.npy,2.25
../mel_spectrograms\spectrogram_6932.npy,2.0
../mel_spectrograms\spectrogram_6933.npy,3.25
../mel_spectrograms\spectrogram_6934.npy,3.25
../mel_spectrograms\spectrogram_6935.npy,4.0
